isBot,submitter,statistics_type,previousWorkflowStep,type,uid,owningItem,scopeType,sortBy,id,owningComm,owner,scopeId,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,_version_,sortOrder,bundleName,time,page,epersonid,owningColl
true,,view,,0,5fbcaee3-3c5b-452c-b826-20bbf46af545,44e1fb91-c92d-4b43-9bcc-9bfdeafcd6e4,,,f523280b-50f4-4411-81bd-806c844b6788,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,com.plumanalytics,,,,1738047274771021824,,ORIGINAL,2022-07-11T04:17:26.641Z,,,0191e65b-9722-4e9e-90af-b4b26bc53c77
true,,view,,2,a77dc39f-cd55-4ca8-94b3-23ad461f7e5d,,,,01a98823-cb86-47d8-a3ad-a39f93ca013f,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047298642903040,,,2022-07-11T04:17:49.407Z,,,49b3c7c5-055f-4e7c-9c26-88f1335ec7fc
true,,search,,,6f2d66de-1929-44ae-b05e-4e836e8a0afe,,4,,,,,e13fbb29-68ac-4af1-b48d-b0c544fa9e74,,172.16.29.2,"author_authority:(348821),author_authority:(315986),subject_keyword:Educación\\ intercultura,author_authority:(79430028),subject_keyword:Discriminación\\ racial,subject_keyword:Derechos\\ humanos,author_authority:(4f609f8b\\-9791\\-40ef\\-8be6\\-1e72591943e4),subject_keyword:Indígenas\\ de\\ Colombia,author_authority:(24867399)",172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047327523831808,,,2022-07-11T04:18:16.951Z,,,
true,,view,,2,24a3b5b4-e0d6-44e6-ba5b-ca70764ea064,,,,98e7906a-0486-4d2b-a386-21f433274818,"e13fbb29-68ac-4af1-b48d-b0c544fa9e74,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; AdsBot-Google-Mobile; +http://www.google.com/mobile/adsbot.html)",,,,1738047351966138368,,,2022-07-11T04:18:40.241Z,,,68ef8ca4-fafb-4ca2-b88f-1d1d9ead9de0
true,,view,,0,c464286e-f321-4193-b88e-8774f10d2604,6c8d4ebc-d758-4b14-9cd2-6e71fbc6e39f,,,d12ba89d-0172-42a3-af38-4709abb664b7,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,com.plumanalytics,,,,1738047356627058688,,ORIGINAL,2022-07-11T04:18:44.707Z,,,0191e65b-9722-4e9e-90af-b4b26bc53c77
false,,view,,0,11399db6-bae7-4fbe-9f1b-3818c44baa1d,04d71e8e-94fb-41df-8683-8ff5b7827594,,,73ba947c-fc42-484c-b947-da310a0eb4a7,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J410G Build/M1AJB) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.71 Mobile Safari/537.36",,https://myactivity.google.com/,,1738047363171221504,,THUMBNAIL,2022-07-11T04:18:50.946Z,,,5cefe0e3-110b-49f2-9016-faeba3c764e6
false,,view,,0,e618b9b1-24e5-4627-b878-01ead3f2646a,70ecd049-fd91-40e5-8956-5daabe0b4f8c,,,22d51f75-2349-460b-ba10-d188431b393f,"b3f11a6d-e7e4-4706-b217-02731d95013e,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,https://www.google.com/,,1738047369633595392,,ORIGINAL,2022-07-11T04:18:57.109Z,,,0061bdfc-325c-4f15-88fb-b8adf96142ea
true,,view,,2,d46ca31c-08a5-431c-9184-ef4c3c2c7da3,,,,8615130a-70b6-483b-979d-9d1ab7f5b45c,"b3f11a6d-e7e4-4706-b217-02731d95013e,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047396317757440,,,2022-07-11T04:19:22.558Z,,,15dfea39-8744-49d7-a26a-2e16ce0acfe7
false,,view,,2,6bdea242-30c4-4042-b974-a3d2804551f7,,,,17d58f7d-e2d8-49a8-a3b3-5a1dbfe9af02,"72778ee9-194c-46d9-b6cb-1f514f068f5a,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,,,,1738047413305737216,,,2022-07-11T04:19:38.757Z,,,a6ec3487-61d1-4f84-8e12-419284c94c66
false,,view,,2,f30b315f-6beb-4121-ae9b-f2c5ea6b9845,,,,17d58f7d-e2d8-49a8-a3b3-5a1dbfe9af02,"72778ee9-194c-46d9-b6cb-1f514f068f5a,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,,,,1738047415218339840,,,2022-07-11T04:19:40.585Z,,,a6ec3487-61d1-4f84-8e12-419284c94c66
true,,view,,0,f6a77e10-d7df-4b8f-b7c2-fd9d9a9c3b3f,db0d9ac4-35c8-4f07-ab20-5f82c1fb791d,,,a5344403-c0ec-4aba-ac51-750319b78bde,"911b5033-fbee-4188-b1f8-48760405c3f4,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,com.plumanalytics,,,,1738047437112606720,,ORIGINAL,2022-07-11T04:20:01.462Z,,,ef60454d-8c74-4704-9ff6-6bcf04eb2738
true,,view,,2,17fffb02-7a12-4b6f-bdaa-ed751dc5c290,,,,2b6febf6-e1d0-42bf-a616-de12fba4916a,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047448090148864,,,2022-07-11T04:20:11.931Z,,,b36c2e56-c1fc-4d0a-b69c-3bd9d2b30b60
true,,view,,2,d52f67d7-3e3a-4694-8b32-0020f243c030,,,,e132dd04-2ed0-4cc9-afa4-31ef73f631cd,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047458973319168,,,2022-07-11T04:20:22.31Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,a4c68f67-94d4-484c-ac43-f19105c811ae,f7d114e3-00d2-4b6c-a9a4-d9d30a7026c9,,,a3f6dbe1-7209-4793-bf0f-4b5d294b5722,"31675143-bbe6-414d-8331-24cbc7ff62c2,a538e89b-4387-4b82-9c07-37ab24021e22,80bf2218-b06e-4dcb-ba1a-6cfe3dec7659",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36",,https://www.google.com/,,1738047479124852736,,ORIGINAL,2022-07-11T04:20:41.528Z,,,cdcee3f7-0f80-4941-82c5-711b394380f8
false,,view,,0,8904cf14-9c19-4c10-9000-9f2587cb24c8,86d2efdd-fb01-4e09-b905-9bebf44f7b21,,,e5c11c7d-3f78-4240-bf4f-7acc49573af5,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1738047499220811776,,THUMBNAIL,2022-07-11T04:21:00.686Z,,,b9d8ddaf-92e4-4605-9ca0-ec3fda98a6c4
false,,view,,0,b2a5bf02-43e3-41ae-b1f4-1c375ab92230,fd889332-2d9e-49a5-8f7e-6bc6057bbf6b,,,cfcd5e23-9a79-4508-ae85-85dad80eb8bf,"feb47888-060c-4a00-bb78-efe2eabf44ad,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1738047499242831872,,THUMBNAIL,2022-07-11T04:21:00.712Z,,,62c08fb5-d3a1-4d1d-b994-5bfd0dd16a68
false,,view,,0,d3c220cd-78a4-4a8d-bdc0-ed85761305f7,f5a3698b-a00e-4114-9d7b-68102d743e96,,,eee32d51-529c-4e75-afde-cc0ad8844b81,"feb47888-060c-4a00-bb78-efe2eabf44ad,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1738047499368660992,,THUMBNAIL,2022-07-11T04:21:00.836Z,,,62c08fb5-d3a1-4d1d-b994-5bfd0dd16a68
false,,view,,0,6b4e2ed0-b87b-4bae-9968-033ce2034524,069323ee-3b9c-4593-a011-cd1c54414113,,,8ac7f277-43f5-4339-9b6c-2671532b558f,"bc39fa21-2f3c-44f0-8a73-ccd9e4ae1991,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1738047499396972544,,THUMBNAIL,2022-07-11T04:21:00.864Z,,,93e5db18-d930-4895-b7ed-5da971c208a3
false,,view,,0,75238ac4-3cfc-4630-8082-c4db71931715,522db0b8-05d8-4c45-9370-bae713f173bd,,,72627ce8-9000-4d53-9c6e-34a7b43c2286,"bc39fa21-2f3c-44f0-8a73-ccd9e4ae1991,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1738047499532238848,,THUMBNAIL,2022-07-11T04:21:00.992Z,,,93e5db18-d930-4895-b7ed-5da971c208a3
true,,view,,2,1fe9b8d1-db42-484a-9c40-fc0ee0f9495b,,,,4cd54560-eb6f-43fd-b515-9434b0befa42,"ccac3cf8-9a7b-4a79-828f-4bad717f43de,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047504728981504,,,2022-07-11T04:21:05.947Z,,,78e184f3-9d89-4bd5-ae90-083326108840
true,,view,,2,aafa2f85-a325-4dd1-80ff-1a0bc919942d,,,,7536c8a9-c5a2-4d0c-a83b-1fbe747670c0,"17cb0bd7-ce8c-489f-b64e-6ac1091cbc36,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,com.plumanalytics,,,,1738047512101519360,,,2022-07-11T04:21:12.977Z,,,98cfbdde-23fd-4979-8f14-88a7fa7f1866
true,,view,,2,f2e30ae2-de44-49ed-b517-5c2f26be3300,,,,457c331b-c523-4a11-ad57-56879ab599a1,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047530532339712,,,2022-07-11T04:21:30.554Z,,,49b3c7c5-055f-4e7c-9c26-88f1335ec7fc
true,,view,,0,80e662fd-7af7-4052-a171-90b63611e775,17d58f7d-e2d8-49a8-a3b3-5a1dbfe9af02,,,dd254d9b-08e8-4fba-8ffb-f467e9eeef4e,"72778ee9-194c-46d9-b6cb-1f514f068f5a,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Googlebot-Image/1.0,,,,1738047540375322624,,THUMBNAIL,2022-07-11T04:21:39.941Z,,,a6ec3487-61d1-4f84-8e12-419284c94c66
true,,view,,2,d60b4e8d-db96-492d-a8d2-5a2adc11d541,,,,b1f4cd75-04d7-4c8a-9a77-49d20a75c767,"911b5033-fbee-4188-b1f8-48760405c3f4,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,,,1738047542537486336,,,2022-07-11T04:21:42.006Z,,,20591719-97a9-430b-96e0-ee4357d61a59
true,,view,,2,ac83100b-dd68-431e-9875-eb86548223a4,,,,ee16745e-5bc1-453b-aedb-26e66aad4684,"08ac8ab1-18e1-4d20-95a9-ffb5fa07ffcb,613643f7-7039-4ae2-8191-5ce5cf0ebda8",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,,1738047562133274624,,,2022-07-11T04:22:00.691Z,,,c572b217-14be-4b4e-9351-d6dca66e1dcd
