isBot,submitter,statistics_type,previousWorkflowStep,type,uid,owningItem,scopeType,sortBy,id,owningComm,owner,scopeId,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,_version_,sortOrder,bundleName,time,page,epersonid,owningColl
false,,view,,0,5331968a-cfc4-4a60-9e60-9f69d3f4b76d,248d3963-869d-4f65-9acf-9c32812c0962,,,305f046f-b11a-4bac-8b91-6c3eec9d0a02,"911b5033-fbee-4188-b1f8-48760405c3f4,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 11; SM-A025M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",,https://www.google.com/,,1737114215885307904,,ORIGINAL,2022-06-30T21:06:52.349Z,,,7b771752-7896-4214-8d67-b8f9e14eddc9
false,,view,,0,8138bb16-7602-4c0b-88fd-5e8dde20bb1a,f9d960f4-6150-4007-aaee-9dfd5be7c488,,,72bc4b67-478f-4d95-a76e-58efd222c896,"e13fbb29-68ac-4af1-b48d-b0c544fa9e74,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/979,,1737114217439297536,,ORIGINAL,2022-06-30T21:06:53.83Z,,,41ab4d50-4a60-4e6f-a200-7c0c86d5187d
false,,view,,0,3c15b2e7-332e-4b99-88a9-86ccac4df71e,73c5d889-1e19-4142-baa8-09e0a175e403,,,e3a09423-f873-47e0-a44b-c31eb946176c,"ccac3cf8-9a7b-4a79-828f-4bad717f43de,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,https://www.google.com/,,1737114232438128640,,ORIGINAL,2022-06-30T21:07:08.132Z,,,ecdf1786-aef2-47fd-9788-dfc37d816227
false,,view,,2,b4d0fe5c-e746-4690-b9a6-60408c9321aa,,,,a429f5ad-48f4-4def-8725-c02069590d1f,"5261d5b5-ff4e-4da6-9c0a-ebdb5b3df3cf,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 10; SNE-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",,,,1737114235215806464,,,2022-06-30T21:07:10.783Z,,,958fa56d-c64c-4d96-8d0c-bffda44f5eec
false,,view,,2,feeaaa62-88c8-41e8-8107-fa8607b08816,,,,20d6506d-f007-4c49-bd2d-a42b46a732e7,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,https://scholar.google.es/,,1737114235966586880,,,2022-06-30T21:07:11.5Z,,,b9d8ddaf-92e4-4605-9ca0-ec3fda98a6c4
false,,view,,0,608fc1d5-c2c0-479b-8951-b8dc21ddd5b3,a429f5ad-48f4-4def-8725-c02069590d1f,,,ef8f1843-8c1d-4a15-bee2-d3b7758e6345,"5261d5b5-ff4e-4da6-9c0a-ebdb5b3df3cf,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 10; SNE-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",,https://repository.urosario.edu.co/handle/10336/33716,,1737114236932325376,,THUMBNAIL,2022-06-30T21:07:12.421Z,,,958fa56d-c64c-4d96-8d0c-bffda44f5eec
false,,view,,0,7238755b-e646-4f0a-bc3d-3656e7e3286c,b7fc16a9-7bc9-4cd0-ba96-b634c07ccdc5,,,eadcfd72-aa2b-4ebe-bce4-9864c78e6be1,"ccac3cf8-9a7b-4a79-828f-4bad717f43de,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 9; SM-A205G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36",,https://www.google.com/,,1737114239128043520,,ORIGINAL,2022-06-30T21:07:14.512Z,,,207c7680-12ab-4eda-b6a6-b0fe2c548cef
false,,view,,0,30861e94-894e-4436-8e5e-f500eb1b7dba,20d6506d-f007-4c49-bd2d-a42b46a732e7,,,7e798b8a-0079-44a5-8255-c45851a84a63,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/4917,,1737114244560715776,,THUMBNAIL,2022-06-30T21:07:19.693Z,,,b9d8ddaf-92e4-4605-9ca0-ec3fda98a6c4
false,,view,,2,9173a73f-078a-4875-9128-c0e86486fca4,,,,a6878cdc-1c7f-4cf9-b17e-20885b252a48,"b3f11a6d-e7e4-4706-b217-02731d95013e,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,,,1737114260429864960,,,2022-06-30T21:07:34.83Z,,,109e791b-2312-498d-8da3-9f6ae0180895
false,,view,,0,34b24285-e134-42ab-8181-d60683cc7da1,7a8ee01d-eb82-4ea1-8cf1-66203c112dc5,,,e547b3c7-a3de-4702-87c3-1be68037426e,"b3f11a6d-e7e4-4706-b217-02731d95013e,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",,https://www.google.com/,,1737114265941180416,,ORIGINAL,2022-06-30T21:07:40.085Z,,,3355b4f4-ede0-450d-ae0b-5af46588dac9
