isBot,submitter,statistics_type,previousWorkflowStep,type,uid,owningItem,scopeType,sortBy,id,owningComm,owner,scopeId,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,_version_,sortOrder,bundleName,time,page,epersonid,owningColl
false,,view,,0,b652d124-30d1-45d8-948d-41379b6e420f,74e2d08d-5c2d-441d-a5f5-f2c0d829dbfe,,,aedb87df-1d70-4faf-b0c7-1a31ede56c63,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542574616587,,THUMBNAIL,2021-09-24T10:13:42.918Z,,,b36c2e56-c1fc-4d0a-b69c-3bd9d2b30b60
false,,view,,0,a384e483-8f7d-4936-bd9a-1c4df0b551b5,7b0c9853-6168-4142-9cf7-7d5467e9e3ce,,,2b7ddff9-43d2-4423-939d-22dc9fcb609f,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665152,,THUMBNAIL,2021-09-24T10:13:43.023Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,17934b5a-ff05-4603-9502-2d99543e3caf,a2b27161-4171-4fdf-b6e1-d8e66ed07e22,,,4f17dcbf-9905-4c2f-b60a-b5540ef57a5a,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665153,,THUMBNAIL,2021-09-24T10:13:43.113Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,fd40cd44-bce0-4c8e-b7d5-80d10e61bd67,97eccb48-2157-481b-99b4-b0c53ac6bb35,,,f6eec434-33d5-4dab-b428-00a6dc42c12f,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665154,,THUMBNAIL,2021-09-24T10:13:43.218Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,6148dc03-6a1b-4880-8492-7495067ae7bf,23f14370-6404-4c8a-88ed-4d1b2d308392,,,e36e4ca0-4294-4107-82c4-8ecb620f42b8,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665155,,THUMBNAIL,2021-09-24T10:13:43.335Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,94c35c01-83e1-4f5e-85d5-6bc61896f269,32f4e695-1bc2-42f3-8472-8cf6aec22f52,,,c77f0c63-5d8e-4eef-89ef-512b6c86efda,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665156,,THUMBNAIL,2021-09-24T10:13:43.425Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,6424842b-6c1a-48d5-8b20-80fbf4880482,50ee0458-c7cf-4eca-9ecc-035034780634,,,fc14a125-513b-437c-aeef-583a23e77fd7,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665157,,THUMBNAIL,2021-09-24T10:13:43.545Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,907a67e8-0783-4054-a855-59082cc224e6,084bf59c-ce6b-4964-8cfb-e1305498eeeb,,,f4698b02-9066-40cc-b17b-db1602141376,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665158,,THUMBNAIL,2021-09-24T10:13:43.623Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,58c1cbc7-2001-4d9b-887c-bdd297670bf0,af279a74-2601-4cf4-9a29-a6ddc9b861eb,,,1eea785c-c461-460f-a1e0-ae2f22858014,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665159,,THUMBNAIL,2021-09-24T10:13:43.743Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
false,,view,,0,c243667e-3b04-4cde-be03-b0fbd679523f,f7f8464a-615d-443c-99e2-684a82bff867,,,19048c4f-35b1-421b-b22b-4e7c09569232,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36",,https://repository.urosario.edu.co/handle/10336/569,,1720742542575665160,,THUMBNAIL,2021-09-24T10:13:43.82Z,,,99926330-d98c-4a2d-b850-79c0d3e0d25b
